TimeUTC;TimeDK;RegionName;ConsumerCategory3;ConsumerCategory2;ConsumptionkWh
2024-10-28 02:00:00;2024-10-28 03:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;39194,775000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;74848,128000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;42940,572000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;21587,397000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Sjælland;Offentlige foretagender;Erhverv;29516,931000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;39869,205000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Hovedstaden;Erhverv;Erhverv;394235,233000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Midtjylland;Erhverv;Erhverv;581019,263000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Nordjylland;Erhverv;Erhverv;254010,173000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Sjælland;Erhverv;Erhverv;266944,544000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Syddanmark;Erhverv;Erhverv;622126,642000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Hovedstaden;Privat;Privat;252635,226000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Midtjylland;Privat;Privat;256352,710000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Nordjylland;Privat;Privat;115420,195000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Sjælland;Privat;Privat;198538,372000
2024-10-28 01:00:00;2024-10-28 02:00:00;Region Syddanmark;Privat;Privat;230510,003000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Hovedstaden;Privat;Privat;257758,329000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Midtjylland;Privat;Privat;260306,788000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Nordjylland;Privat;Privat;117851,958000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Sjælland;Privat;Privat;203835,714000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Syddanmark;Privat;Privat;234114,704000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Hovedstaden;Erhverv;Erhverv;402235,680000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Midtjylland;Erhverv;Erhverv;542860,019000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Nordjylland;Erhverv;Erhverv;252208,341000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Sjælland;Erhverv;Erhverv;267000,469000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Syddanmark;Erhverv;Erhverv;617425,227000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;75451,683000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;43385,036000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;21613,574000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Sjælland;Offentlige foretagender;Erhverv;29851,025000
2024-10-28 00:00:00;2024-10-28 01:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;40355,163000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;76737,090000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;44784,982000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;21846,684000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Sjælland;Offentlige foretagender;Erhverv;30790,024000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;40093,450000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Hovedstaden;Privat;Privat;252660,227000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Midtjylland;Privat;Privat;249498,618000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Nordjylland;Privat;Privat;114172,651000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Sjælland;Privat;Privat;197238,076000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Syddanmark;Privat;Privat;226861,781000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Hovedstaden;Erhverv;Erhverv;417335,800000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Midtjylland;Erhverv;Erhverv;528272,673000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Nordjylland;Erhverv;Erhverv;248820,453000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Sjælland;Erhverv;Erhverv;270617,335000
2024-10-27 23:00:00;2024-10-28 00:00:00;Region Syddanmark;Erhverv;Erhverv;606428,421000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Hovedstaden;Erhverv;Erhverv;443646,233000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Midtjylland;Erhverv;Erhverv;538332,587000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Nordjylland;Erhverv;Erhverv;261651,934000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Sjælland;Erhverv;Erhverv;275080,094000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Syddanmark;Erhverv;Erhverv;639910,885000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Hovedstaden;Privat;Privat;250703,955000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Midtjylland;Privat;Privat;233917,207000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Nordjylland;Privat;Privat;107875,014000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Sjælland;Privat;Privat;181174,637000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Syddanmark;Privat;Privat;216074,049000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;78526,759000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;46231,908000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;22651,523000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Sjælland;Offentlige foretagender;Erhverv;32227,735000
2024-10-27 22:00:00;2024-10-27 23:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;41462,139000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;80253,229000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;46968,883000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;23623,695000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Sjælland;Offentlige foretagender;Erhverv;32786,806000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;42709,205000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Hovedstaden;Privat;Privat;276963,748000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Midtjylland;Privat;Privat;244676,824000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Nordjylland;Privat;Privat;113880,806000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Sjælland;Privat;Privat;184083,797000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Syddanmark;Privat;Privat;227713,329000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Hovedstaden;Erhverv;Erhverv;458612,159000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Midtjylland;Erhverv;Erhverv;532757,952000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Nordjylland;Erhverv;Erhverv;272965,124000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Sjælland;Erhverv;Erhverv;281598,506000
2024-10-27 21:00:00;2024-10-27 22:00:00;Region Syddanmark;Erhverv;Erhverv;637862,345000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Hovedstaden;Erhverv;Erhverv;474726,932000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Midtjylland;Erhverv;Erhverv;533665,877000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Nordjylland;Erhverv;Erhverv;260858,523000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Sjælland;Erhverv;Erhverv;286779,161000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Syddanmark;Erhverv;Erhverv;639399,393000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Hovedstaden;Privat;Privat;318344,828000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Midtjylland;Privat;Privat;276857,926000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Nordjylland;Privat;Privat;128611,416000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Sjælland;Privat;Privat;202452,803000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Syddanmark;Privat;Privat;256070,923000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;83815,611000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;49801,200000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;24867,625000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Sjælland;Offentlige foretagender;Erhverv;34375,082000
2024-10-27 20:00:00;2024-10-27 21:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;45842,944000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;86666,443000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;51443,700000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;25747,658000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Sjælland;Offentlige foretagender;Erhverv;35428,834000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;47430,965000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Hovedstaden;Privat;Privat;352190,499000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Midtjylland;Privat;Privat;303822,235000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Nordjylland;Privat;Privat;140960,872000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Sjælland;Privat;Privat;217107,980000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Syddanmark;Privat;Privat;281571,159000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Hovedstaden;Erhverv;Erhverv;512780,698000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Midtjylland;Erhverv;Erhverv;548313,758000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Nordjylland;Erhverv;Erhverv;265002,797000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Sjælland;Erhverv;Erhverv;301430,757000
2024-10-27 19:00:00;2024-10-27 20:00:00;Region Syddanmark;Erhverv;Erhverv;651583,202000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Hovedstaden;Erhverv;Erhverv;537106,665000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Midtjylland;Erhverv;Erhverv;529884,903000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Nordjylland;Erhverv;Erhverv;260452,555000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Sjælland;Erhverv;Erhverv;309182,787000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Syddanmark;Erhverv;Erhverv;632379,019000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Hovedstaden;Privat;Privat;394856,541000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Midtjylland;Privat;Privat;338947,511000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Nordjylland;Privat;Privat;157139,669000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Sjælland;Privat;Privat;239340,664000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Syddanmark;Privat;Privat;313140,019000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;89377,612000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;53095,850000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;26336,581000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Sjælland;Offentlige foretagender;Erhverv;36791,242000
2024-10-27 18:00:00;2024-10-27 19:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;49863,427000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;91486,036000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;54965,438000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;27059,839000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Sjælland;Offentlige foretagender;Erhverv;37580,353000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;51061,111000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Hovedstaden;Privat;Privat;456305,959000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Midtjylland;Privat;Privat;396544,422000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Nordjylland;Privat;Privat;183911,344000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Sjælland;Privat;Privat;273221,436000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Syddanmark;Privat;Privat;365594,392000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Hovedstaden;Erhverv;Erhverv;549113,236000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Midtjylland;Erhverv;Erhverv;538418,275000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Nordjylland;Erhverv;Erhverv;264776,890000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Sjælland;Erhverv;Erhverv;320779,702000
2024-10-27 17:00:00;2024-10-27 18:00:00;Region Syddanmark;Erhverv;Erhverv;642440,289000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Hovedstaden;Erhverv;Erhverv;559927,844000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Midtjylland;Erhverv;Erhverv;546730,017000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Nordjylland;Erhverv;Erhverv;268766,844000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Sjælland;Erhverv;Erhverv;329027,404000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Syddanmark;Erhverv;Erhverv;629694,447000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Hovedstaden;Privat;Privat;466204,030000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Midtjylland;Privat;Privat;422576,222000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Nordjylland;Privat;Privat;198736,576000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Sjælland;Privat;Privat;289391,044000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Syddanmark;Privat;Privat;392198,854000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;93746,336000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;55456,171000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;27161,462000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Sjælland;Offentlige foretagender;Erhverv;38370,990000
2024-10-27 16:00:00;2024-10-27 17:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;50126,338000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;87020,872000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;47903,417000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;23177,564000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Sjælland;Offentlige foretagender;Erhverv;32100,367000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;42660,364000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Hovedstaden;Privat;Privat;378403,674000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Midtjylland;Privat;Privat;323344,896000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Nordjylland;Privat;Privat;152347,857000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Sjælland;Privat;Privat;235670,282000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Syddanmark;Privat;Privat;299862,822000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Hovedstaden;Erhverv;Erhverv;534162,532000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Midtjylland;Erhverv;Erhverv;542589,457000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Nordjylland;Erhverv;Erhverv;265450,748000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Sjælland;Erhverv;Erhverv;322743,394000
2024-10-27 15:00:00;2024-10-27 16:00:00;Region Syddanmark;Erhverv;Erhverv;646877,264000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Hovedstaden;Erhverv;Erhverv;547801,373000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Midtjylland;Erhverv;Erhverv;596848,909000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Nordjylland;Erhverv;Erhverv;272153,345000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Sjælland;Erhverv;Erhverv;320005,438000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Syddanmark;Erhverv;Erhverv;658559,833000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Hovedstaden;Privat;Privat;342988,825000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Midtjylland;Privat;Privat;285350,178000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Nordjylland;Privat;Privat;132796,340000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Sjælland;Privat;Privat;210874,316000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Syddanmark;Privat;Privat;263484,647000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;85560,189000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;45588,513000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;22183,377000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Sjælland;Offentlige foretagender;Erhverv;30990,042000
2024-10-27 14:00:00;2024-10-27 15:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;41465,987000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;85361,383000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;43431,480000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;21609,005000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Sjælland;Offentlige foretagender;Erhverv;30261,261000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;38604,881000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Hovedstaden;Privat;Privat;347716,216000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Midtjylland;Privat;Privat;300015,199000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Nordjylland;Privat;Privat;136509,188000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Sjælland;Privat;Privat;211932,062000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Syddanmark;Privat;Privat;274876,861000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Hovedstaden;Erhverv;Erhverv;561976,715000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Midtjylland;Erhverv;Erhverv;606386,085000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Nordjylland;Erhverv;Erhverv;285594,750000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Sjælland;Erhverv;Erhverv;324353,020000
2024-10-27 13:00:00;2024-10-27 14:00:00;Region Syddanmark;Erhverv;Erhverv;716939,460000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Hovedstaden;Erhverv;Erhverv;565106,614000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Midtjylland;Erhverv;Erhverv;677946,589000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Nordjylland;Erhverv;Erhverv;302737,384000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Sjælland;Erhverv;Erhverv;326442,237000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Syddanmark;Erhverv;Erhverv;757941,909000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Hovedstaden;Privat;Privat;380422,750000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Midtjylland;Privat;Privat;331764,827000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Nordjylland;Privat;Privat;148339,317000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Sjælland;Privat;Privat;234067,724000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Syddanmark;Privat;Privat;299774,728000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;88590,325000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;43729,104000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;21840,573000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Sjælland;Offentlige foretagender;Erhverv;30711,049000
2024-10-27 12:00:00;2024-10-27 13:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;39793,906000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;88091,401000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;45238,592000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;22060,139000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Sjælland;Offentlige foretagender;Erhverv;32471,028000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;40883,887000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Hovedstaden;Privat;Privat;387943,734000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Midtjylland;Privat;Privat;347992,651000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Nordjylland;Privat;Privat;154540,105000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Sjælland;Privat;Privat;250334,786000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Syddanmark;Privat;Privat;314361,181000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Hovedstaden;Erhverv;Erhverv;562345,276000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Midtjylland;Erhverv;Erhverv;677166,481000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Nordjylland;Erhverv;Erhverv;301916,670000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Sjælland;Erhverv;Erhverv;336773,542000
2024-10-27 11:00:00;2024-10-27 12:00:00;Region Syddanmark;Erhverv;Erhverv;752214,232000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Hovedstaden;Erhverv;Erhverv;554800,952000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Midtjylland;Erhverv;Erhverv;642897,974000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Nordjylland;Erhverv;Erhverv;286782,352000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Sjælland;Erhverv;Erhverv;328211,092000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Syddanmark;Erhverv;Erhverv;742892,241000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Hovedstaden;Privat;Privat;372900,508000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Midtjylland;Privat;Privat;340174,292000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Nordjylland;Privat;Privat;155790,210000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Sjælland;Privat;Privat;243824,479000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Syddanmark;Privat;Privat;311806,304000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;88015,547000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;46806,461000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;22903,663000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Sjælland;Offentlige foretagender;Erhverv;32597,335000
2024-10-27 10:00:00;2024-10-27 11:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;43033,396000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Hovedstaden;Offentlige foretagender;Erhverv;87362,146000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Midtjylland;Offentlige foretagender;Erhverv;48168,843000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Nordjylland;Offentlige foretagender;Erhverv;23679,581000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Sjælland;Offentlige foretagender;Erhverv;32334,732000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Syddanmark;Offentlige foretagender;Erhverv;44033,911000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Hovedstaden;Privat;Privat;344035,188000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Midtjylland;Privat;Privat;319900,408000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Nordjylland;Privat;Privat;148665,043000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Sjælland;Privat;Privat;226943,653000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Syddanmark;Privat;Privat;294975,336000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Hovedstaden;Erhverv;Erhverv;527080,240000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Midtjylland;Erhverv;Erhverv;627845,293000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Nordjylland;Erhverv;Erhverv;285965,699000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Sjælland;Erhverv;Erhverv;316274,709000
2024-10-27 09:00:00;2024-10-27 10:00:00;Region Syddanmark;Erhverv;Erhverv;707086,365000
2024-10-27 08:00:00;2024-10-27 09:00:00;Region Hovedstaden;Erhverv;Erhverv;473557,333000
2024-10-27 08:00:00;2024-10-27 09:00:00;Region Midtjylland;Erhverv;Erhverv;557681,218000
2024-10-27 08:00:00;2024-10-27 09:00:00;Region Nordjylland;Erhverv;Erhverv;280740,398000
2024-10-27 08:00:00;2024-10-27 09:00:00;Region Sjælland;Erhverv;Erhverv;302513,962000
2024-10-27 08:00:00;2024-10-27 09:00:00;Region Syddanmark;Erhverv;Erhverv;652648,831000
2024-10-27 08:00:00;2024-10-27 09:00:00;Region Hovedstaden;Privat;Privat;320386,017000
2024-10-27 08:00:00;2024-10-27 09:00:00;Region Midtjylland;Privat;Privat;299128,579000
